course_id,name,start_date,end_date,start_time,end_time,hours,coach_id,branch_id,location,fee,requirement,max_seats,img
300244,Afternoon Cycling Indoor Workshop,2025-07-29,2025-08-26,18:00,20:00,2.0,102779,380,Studio C4,80,Age 16+,20,/images/cycling-5.jpg
300158,Weekend Pilates Clinical Workshop,2025-07-29,2025-08-26,19:00,21:00,2.0,100588,3,Studio C2,70,Medical clearance needed,30,/images/pilates-1.jpg
300255,Afternoon Weightlifting Strength Session,2025-07-29,2025-08-26,18:00,20:00,2.0,101398,429,Studio B3,150,No experience required,25,/images/weightlifting-1.jpg
300460,Evening Dance Zumba Class,2025-07-29,2025-10-21,19:00,21:00,2.0,100472,435,Studio B5,180,Medical clearance needed,30,/images/dance-5.jpg
300173,Afternoon Dance Hip-hop Session,2025-07-29,2025-10-21,09:00,11:00,2.0,101776,426,Studio B2,220,Basic fitness required,15,/images/dance-3.jpg
300300,Evening Martial Arts Kickboxing Program,2025-07-30,2025-08-27,09:00,11:00,2.0,100456,133,Studio A1,160,Age 16+,20,/images/martial arts-2.jpg
300398,Evening Yoga Prenatal Program,2025-07-30,2025-10-22,18:00,20:00,2.0,100079,418,Studio A2,230,Medical clearance needed,30,/images/yoga-5.jpg
300102,Evening Martial Arts Boxing Class,2025-07-30,2025-09-24,09:00,11:00,2.0,102149,39,Studio B1,110,Age 16+,25,/images/martial arts-3.jpg
300190,Morning Cycling HIIT Class,2025-07-30,2025-08-27,14:00,16:00,2.0,102996,485,Studio C4,140,No experience required,30,/images/cycling-2.jpg
300344,Afternoon Cycling HIIT Session,2025-07-30,2025-10-22,14:00,16:00,2.0,101179,246,Studio A4,170,No experience required,30,/images/cycling-3.jpg
300194,Morning Dance Hip-hop Program,2025-07-31,2025-09-25,18:00,20:00,2.0,101338,60,Studio A5,140,Age 16+,30,/images/dance-2.jpg
300385,Evening Weightlifting Strength Session,2025-07-31,2025-10-23,19:00,21:00,2.0,102055,250,Studio B3,250,Basic fitness required,30,/images/weightlifting-3.jpg
300278,Morning Cycling HIIT Program,2025-07-31,2025-10-23,14:00,16:00,2.0,100120,401,Studio A2,70,Basic fitness required,20,/images/cycling-3.jpg
300309,Weekend Weightlifting Strength Program,2025-07-31,2025-08-28,14:00,16:00,2.0,101491,90,Studio A5,250,Age 16+,20,/images/weightlifting-3.jpg
300111,Weekend Cycling Endurance Workshop,2025-07-31,2025-09-25,19:00,21:00,2.0,101046,303,Studio C3,140,Basic fitness required,25,/images/cycling-1.jpg
300214,Morning Yoga Hot Program,2025-08-01,2025-08-29,18:00,20:00,2.0,102298,261,Studio A5,120,Basic fitness required,25,/images/yoga-1.jpg
300436,Morning Yoga Advanced Class,2025-08-01,2025-08-29,09:00,11:00,2.0,102273,422,Studio C2,60,Medical clearance needed,15,/images/yoga-3.jpg
300122,Afternoon Yoga Hot Session,2025-08-01,2025-10-24,09:00,11:00,2.0,102768,443,Studio C1,300,Age 16+,20,/images/yoga-1.jpg
300195,Afternoon Yoga Beginner Program,2025-08-01,2025-10-24,14:00,16:00,2.0,102740,330,Studio B4,150,Basic fitness required,20,/images/yoga-5.jpg
300268,Evening Cycling Indoor Workshop,2025-08-01,2025-09-26,14:00,16:00,2.0,102857,387,Studio C2,180,No experience required,30,/images/cycling-2.jpg
300176,Evening Dance Zumba Class,2025-08-01,2025-10-24,19:00,21:00,2.0,100581,11,Studio C3,100,No experience required,25,/images/dance-1.jpg
300391,Weekend Weightlifting Olympic Class,2025-08-01,2025-08-29,14:00,16:00,2.0,102076,38,Studio B1,130,Age 16+,30,/images/weightlifting-2.jpg
300469,Evening Dance Hip-hop Session,2025-08-01,2025-08-29,19:00,21:00,2.0,101879,69,Studio A1,220,Medical clearance needed,20,/images/dance-1.jpg
300161,Weekend Dance Hip-hop Class,2025-08-02,2025-09-27,18:00,20:00,2.0,101776,447,Studio B2,60,No experience required,30,/images/dance-1.jpg
300235,Evening Weightlifting Technique Program,2025-08-02,2025-10-25,19:00,21:00,2.0,102817,400,Studio A2,240,No experience required,30,/images/weightlifting-2.jpg
300434,Morning Pilates Clinical Program,2025-08-02,2025-10-25,18:00,20:00,2.0,101765,406,Studio B4,240,Age 16+,15,/images/pilates-5.jpg
300230,Afternoon Weightlifting Technique Class,2025-08-02,2025-09-27,09:00,11:00,2.0,101398,418,Studio C5,150,Basic fitness required,25,/images/weightlifting-3.jpg
300086,Afternoon Martial Arts Boxing Class,2025-08-03,2025-09-28,18:00,20:00,2.0,102311,106,Studio B5,130,Basic fitness required,25,/images/martial arts-3.jpg
300408,Afternoon Weightlifting Strength Workshop,2025-08-03,2025-08-31,18:00,20:00,2.0,102426,430,Studio A4,170,No experience required,20,/images/weightlifting-5.jpg
300477,Morning Cycling Endurance Class,2025-08-03,2025-08-31,14:00,16:00,2.0,101412,259,Studio A5,300,Age 16+,25,/images/cycling-3.jpg
300346,Weekend Yoga Beginner Program,2025-08-03,2025-10-26,19:00,21:00,2.0,101733,498,Studio C1,160,Medical clearance needed,20,/images/yoga-1.jpg
300348,Afternoon Pilates Mat Workshop,2025-08-03,2025-08-31,19:00,21:00,2.0,102041,432,Studio A1,120,No experience required,20,/images/pilates-2.jpg
300288,Weekend Weightlifting Technique Program,2025-08-03,2025-08-31,18:00,20:00,2.0,102433,458,Studio C4,70,No experience required,20,/images/weightlifting-4.jpg
300441,Morning Dance Aerobic Session,2025-08-04,2025-10-27,09:00,11:00,2.0,102043,369,Studio C1,140,Basic fitness required,30,/images/dance-1.jpg
300459,Evening Dance Hip-hop Workshop,2025-08-04,2025-09-01,09:00,11:00,2.0,102138,91,Studio C2,190,Basic fitness required,25,/images/dance-1.jpg
300342,Weekend Dance Zumba Class,2025-08-04,2025-09-29,09:00,11:00,2.0,102704,483,Studio C3,220,No experience required,20,/images/dance-2.jpg
300168,Afternoon Yoga Advanced Session,2025-08-04,2025-09-29,19:00,21:00,2.0,100710,378,Studio B4,60,Age 16+,25,/images/yoga-2.jpg
300447,Evening Pilates Group Session,2025-08-05,2025-09-02,18:00,20:00,2.0,102770,410,Studio A5,210,Age 16+,30,/images/pilates-2.jpg
300499,Afternoon Dance Zumba Class,2025-08-05,2025-09-02,09:00,11:00,2.0,100139,258,Studio A3,240,No experience required,25,/images/dance-4.jpg
300128,Morning Martial Arts Boxing Workshop,2025-08-05,2025-09-30,18:00,20:00,2.0,102857,498,Studio A4,200,Age 16+,25,/images/martial arts-4.jpg
300307,Weekend Yoga Beginner Program,2025-08-06,2025-10-01,19:00,21:00,2.0,102548,237,Studio B5,130,Medical clearance needed,25,/images/yoga-1.jpg
300475,Morning Martial Arts Kickboxing Class,2025-08-06,2025-10-01,18:00,20:00,2.0,101588,344,Studio A3,170,Age 16+,20,/images/martial arts-3.jpg
300393,Evening Cycling HIIT Session,2025-08-06,2025-09-03,18:00,20:00,2.0,101889,54,Studio C4,110,No experience required,20,/images/cycling-2.jpg
300432,Afternoon Weightlifting Technique Workshop,2025-08-06,2025-10-01,09:00,11:00,2.0,102779,174,Studio A4,100,Age 16+,30,/images/weightlifting-5.jpg
300156,Weekend Dance Hip-hop Workshop,2025-08-07,2025-10-30,09:00,11:00,2.0,102184,458,Studio B1,170,Basic fitness required,30,/images/dance-5.jpg
300329,Weekend Cycling Indoor Workshop,2025-08-07,2025-09-04,14:00,16:00,2.0,101491,225,Studio C5,260,No experience required,20,/images/cycling-1.jpg
300326,Weekend Martial Arts MMA Workshop,2025-08-07,2025-09-04,18:00,20:00,2.0,101715,330,Studio B3,250,Age 16+,20,/images/martial arts-5.jpg
300466,Afternoon Pilates Clinical Workshop,2025-08-07,2025-09-04,09:00,11:00,2.0,100732,233,Studio C1,250,Medical clearance needed,30,/images/pilates-1.jpg
300390,Afternoon Dance Zumba Workshop,2025-08-08,2025-10-31,14:00,16:00,2.0,102682,444,Studio B4,220,Medical clearance needed,15,/images/dance-4.jpg
300142,Morning Pilates Group Workshop,2025-08-08,2025-10-31,09:00,11:00,2.0,100371,388,Studio C4,250,Age 16+,15,/images/pilates-2.jpg
300262,Afternoon Martial Arts Boxing Session,2025-08-08,2025-10-03,14:00,16:00,2.0,100806,89,Studio C2,80,Basic fitness required,25,/images/martial arts-2.jpg
300276,Evening Pilates Mat Workshop,2025-08-08,2025-10-31,18:00,20:00,2.0,100647,216,Studio A2,70,Medical clearance needed,30,/images/pilates-1.jpg
300069,Afternoon Dance Hip-hop Session,2025-08-08,2025-10-03,19:00,21:00,2.0,101889,440,Studio B3,110,Medical clearance needed,15,/images/dance-4.jpg
300290,Morning Weightlifting Power Workshop,2025-08-09,2025-09-06,09:00,11:00,2.0,100415,67,Studio B1,180,Basic fitness required,30,/images/weightlifting-2.jpg
300364,Morning Cycling Endurance Program,2025-08-09,2025-11-01,09:00,11:00,2.0,101063,494,Studio B4,180,Age 16+,30,/images/cycling-1.jpg
300105,Weekend Pilates Group Program,2025-08-09,2025-11-01,14:00,16:00,2.0,101492,292,Studio B3,220,Medical clearance needed,20,/images/pilates-4.jpg
300252,Weekend Cycling Endurance Workshop,2025-08-09,2025-11-01,18:00,20:00,2.0,100747,225,Studio C1,70,Age 16+,25,/images/cycling-1.jpg
300273,Morning Pilates Mat Workshop,2025-08-09,2025-11-01,14:00,16:00,2.0,100345,28,Studio A5,140,Medical clearance needed,20,/images/pilates-1.jpg
300246,Evening Martial Arts MMA Class,2025-08-10,2025-09-07,14:00,16:00,2.0,101690,118,Studio B5,100,No experience required,20,/images/martial arts-1.jpg
300220,Evening Yoga Prenatal Program,2025-08-10,2025-11-02,18:00,20:00,2.0,102149,69,Studio B1,80,No experience required,20,/images/yoga-5.jpg
300212,Evening Pilates Clinical Workshop,2025-08-10,2025-11-02,19:00,21:00,2.0,101680,123,Studio C1,170,Basic fitness required,25,/images/pilates-5.jpg
300180,Evening Cycling Indoor Workshop,2025-08-10,2025-09-07,14:00,16:00,2.0,102533,81,Studio B2,260,No experience required,20,/images/cycling-2.jpg
300020,Morning Cycling Indoor Session,2025-08-10,2025-09-07,14:00,16:00,2.0,100618,63,Studio C5,60,Medical clearance needed,20,/images/cycling-4.jpg
300368,Weekend Yoga Hot Workshop,2025-08-10,2025-09-07,14:00,16:00,2.0,101134,483,Studio C2,90,No experience required,30,/images/yoga-4.jpg
300037,Weekend Cycling Endurance Workshop,2025-08-10,2025-11-02,18:00,20:00,2.0,101952,177,Studio A3,80,Medical clearance needed,25,/images/cycling-2.jpg
300409,Evening Martial Arts Kickboxing Session,2025-08-10,2025-09-07,09:00,11:00,2.0,101907,20,Studio C1,290,Basic fitness required,25,/images/martial arts-3.jpg
300352,Weekend Martial Arts Boxing Workshop,2025-08-10,2025-09-07,19:00,21:00,2.0,102867,392,Studio C4,210,No experience required,20,/images/martial arts-5.jpg
300351,Evening Weightlifting Technique Class,2025-08-10,2025-11-02,18:00,20:00,2.0,102931,467,Studio B1,270,Medical clearance needed,20,/images/weightlifting-3.jpg
300405,Morning Dance Hip-hop Session,2025-08-10,2025-11-02,18:00,20:00,2.0,102298,418,Studio B4,120,No experience required,15,/images/dance-5.jpg
300313,Weekend Weightlifting Technique Workshop,2025-08-11,2025-11-03,18:00,20:00,2.0,100165,360,Studio A5,80,No experience required,20,/images/weightlifting-3.jpg
300201,Weekend Cycling HIIT Program,2025-08-11,2025-09-08,09:00,11:00,2.0,101160,164,Studio A5,170,Age 16+,25,/images/cycling-1.jpg
300151,Morning Weightlifting Olympic Program,2025-08-11,2025-10-06,09:00,11:00,2.0,101219,86,Studio A5,120,Medical clearance needed,15,/images/weightlifting-4.jpg
300271,Weekend Martial Arts MMA Workshop,2025-08-11,2025-11-03,09:00,11:00,2.0,100356,291,Studio C4,140,Basic fitness required,25,/images/martial arts-1.jpg
300488,Weekend Yoga Prenatal Program,2025-08-11,2025-11-03,19:00,21:00,2.0,100125,252,Studio B1,80,Basic fitness required,20,/images/yoga-4.jpg
300088,Evening Cycling HIIT Workshop,2025-08-11,2025-11-03,14:00,16:00,2.0,100345,209,Studio C2,130,No experience required,20,/images/cycling-4.jpg
300412,Evening Dance Aerobic Workshop,2025-08-11,2025-09-08,18:00,20:00,2.0,101485,295,Studio B1,100,Medical clearance needed,30,/images/dance-5.jpg
300087,Weekend Yoga Intermediate Class,2025-08-12,2025-11-04,19:00,21:00,2.0,100806,96,Studio B5,150,No experience required,20,/images/yoga-5.jpg
300050,Weekend Cycling HIIT Class,2025-08-12,2025-11-04,09:00,11:00,2.0,102477,410,Studio A1,90,Medical clearance needed,25,/images/cycling-4.jpg
300411,Evening Weightlifting Strength Class,2025-08-12,2025-10-07,18:00,20:00,2.0,102602,162,Studio B5,60,Age 16+,20,/images/weightlifting-2.jpg
300429,Evening Yoga Prenatal Class,2025-08-12,2025-10-07,18:00,20:00,2.0,102463,449,Studio C2,100,No experience required,20,/images/yoga-1.jpg
300043,Weekend Pilates Clinical Class,2025-08-12,2025-11-04,18:00,20:00,2.0,100899,188,Studio C3,140,Medical clearance needed,25,/images/pilates-3.jpg
300415,Weekend Dance Hip-hop Class,2025-08-12,2025-11-04,09:00,11:00,2.0,101579,325,Studio C5,250,Medical clearance needed,20,/images/dance-2.jpg
300099,Afternoon Cycling Endurance Class,2025-08-13,2025-11-05,18:00,20:00,2.0,102789,140,Studio A2,210,Basic fitness required,20,/images/cycling-5.jpg
300287,Afternoon Dance Zumba Session,2025-08-13,2025-11-05,18:00,20:00,2.0,102963,401,Studio B3,100,Basic fitness required,20,/images/dance-4.jpg
300154,Evening Martial Arts Kickboxing Class,2025-08-13,2025-10-08,19:00,21:00,2.0,102682,289,Studio C5,240,Medical clearance needed,20,/images/martial arts-5.jpg
300478,Afternoon Pilates Mat Class,2025-08-13,2025-10-08,19:00,21:00,2.0,101914,114,Studio B3,140,Age 16+,25,/images/pilates-2.jpg
300207,Weekend Dance Aerobic Class,2025-08-13,2025-10-08,18:00,20:00,2.0,101191,292,Studio A2,90,Medical clearance needed,20,/images/dance-4.jpg
300449,Weekend Dance Zumba Session,2025-08-13,2025-11-05,09:00,11:00,2.0,100736,113,Studio C2,200,No experience required,25,/images/dance-5.jpg
300322,Evening Yoga Advanced Class,2025-08-13,2025-10-08,14:00,16:00,2.0,102202,277,Studio C1,220,No experience required,25,/images/yoga-4.jpg
300388,Weekend Cycling Endurance Workshop,2025-08-14,2025-11-06,09:00,11:00,2.0,100640,474,Studio B4,140,Medical clearance needed,20,/images/cycling-1.jpg
300383,Morning Martial Arts MMA Session,2025-08-14,2025-10-09,09:00,11:00,2.0,101353,413,Studio C4,250,No experience required,25,/images/martial arts-5.jpg
300182,Evening Yoga Hot Program,2025-08-14,2025-10-09,14:00,16:00,2.0,101680,19,Studio A4,160,Medical clearance needed,30,/images/yoga-4.jpg
300144,Morning Pilates Group Class,2025-08-14,2025-09-11,19:00,21:00,2.0,101879,307,Studio A2,260,Basic fitness required,20,/images/pilates-3.jpg
300472,Evening Yoga Prenatal Session,2025-08-14,2025-09-11,09:00,11:00,2.0,102161,149,Studio A4,140,Age 16+,20,/images/yoga-1.jpg
300136,Morning Yoga Hot Program,2025-08-14,2025-10-09,18:00,20:00,2.0,101063,435,Studio C1,100,Basic fitness required,15,/images/yoga-4.jpg
300130,Evening Cycling HIIT Session,2025-08-14,2025-11-06,18:00,20:00,2.0,100260,37,Studio C3,110,Age 16+,20,/images/cycling-5.jpg
300417,Weekend Weightlifting Olympic Class,2025-08-14,2025-11-06,14:00,16:00,2.0,100716,88,Studio A3,110,Basic fitness required,20,/images/weightlifting-4.jpg
300377,Afternoon Dance Aerobic Class,2025-08-14,2025-11-06,19:00,21:00,2.0,100777,279,Studio C4,70,Medical clearance needed,25,/images/dance-3.jpg
300222,Morning Pilates Reformer Class,2025-08-15,2025-11-07,09:00,11:00,2.0,101630,187,Studio A5,210,Medical clearance needed,30,/images/pilates-1.jpg
300259,Morning Weightlifting Technique Class,2025-08-15,2025-10-10,19:00,21:00,2.0,102184,103,Studio B4,140,Medical clearance needed,20,/images/weightlifting-1.jpg
300328,Evening Dance Hip-hop Program,2025-08-15,2025-10-10,18:00,20:00,2.0,101024,268,Studio B3,220,Medical clearance needed,25,/images/dance-1.jpg
300058,Morning Martial Arts Boxing Program,2025-08-15,2025-10-10,09:00,11:00,2.0,101942,14,Studio C2,180,Basic fitness required,30,/images/martial arts-5.jpg
300461,Weekend Cycling HIIT Session,2025-08-15,2025-10-10,18:00,20:00,2.0,101093,176,Studio A2,240,Age 16+,15,/images/cycling-4.jpg
300249,Evening Cycling HIIT Workshop,2025-08-16,2025-10-11,19:00,21:00,2.0,100259,425,Studio A2,280,No experience required,20,/images/cycling-3.jpg
300185,Afternoon Cycling HIIT Workshop,2025-08-16,2025-11-08,14:00,16:00,2.0,101215,227,Studio C5,90,No experience required,25,/images/cycling-5.jpg
300427,Afternoon Dance Hip-hop Workshop,2025-08-16,2025-11-08,14:00,16:00,2.0,102704,312,Studio B2,260,Age 16+,20,/images/dance-5.jpg
300236,Weekend Yoga Hot Workshop,2025-08-16,2025-11-08,18:00,20:00,2.0,102603,366,Studio A3,50,Basic fitness required,30,/images/yoga-5.jpg
300349,Weekend Yoga Advanced Workshop,2025-08-17,2025-11-09,09:00,11:00,2.0,100328,330,Studio B2,200,Basic fitness required,15,/images/yoga-1.jpg
300312,Weekend Martial Arts MMA Session,2025-08-17,2025-11-09,09:00,11:00,2.0,102879,199,Studio A5,90,Basic fitness required,30,/images/martial arts-3.jpg
300414,Morning Martial Arts Boxing Session,2025-08-17,2025-11-09,09:00,11:00,2.0,102671,230,Studio A2,230,Medical clearance needed,15,/images/martial arts-1.jpg
300491,Weekend Weightlifting Technique Program,2025-08-17,2025-10-12,19:00,21:00,2.0,102770,319,Studio A1,180,Basic fitness required,25,/images/weightlifting-5.jpg
300026,Evening Martial Arts Boxing Program,2025-08-17,2025-09-14,14:00,16:00,2.0,102664,14,Studio B2,200,No experience required,20,/images/martial arts-2.jpg
300442,Morning Pilates Reformer Session,2025-08-17,2025-11-09,19:00,21:00,2.0,101117,43,Studio A3,220,No experience required,30,/images/pilates-3.jpg
300163,Morning Pilates Clinical Program,2025-08-18,2025-09-15,14:00,16:00,2.0,101186,187,Studio C4,190,Medical clearance needed,30,/images/pilates-1.jpg
300402,Weekend Martial Arts MMA Class,2025-08-18,2025-10-13,09:00,11:00,2.0,100008,106,Studio C4,270,Basic fitness required,25,/images/martial arts-5.jpg
300394,Weekend Yoga Advanced Session,2025-08-18,2025-11-10,19:00,21:00,2.0,100759,79,Studio A4,180,No experience required,30,/images/yoga-3.jpg
300108,Evening Weightlifting Strength Workshop,2025-08-18,2025-11-10,19:00,21:00,2.0,102160,430,Studio A3,170,Medical clearance needed,25,/images/weightlifting-1.jpg
300057,Weekend Cycling Indoor Workshop,2025-08-18,2025-09-15,19:00,21:00,2.0,102606,408,Studio A5,60,No experience required,25,/images/cycling-2.jpg
300053,Afternoon Yoga Prenatal Program,2025-08-18,2025-09-15,14:00,16:00,2.0,102001,358,Studio C1,70,Medical clearance needed,30,/images/yoga-1.jpg
300021,Weekend Yoga Advanced Class,2025-08-18,2025-09-15,09:00,11:00,2.0,102717,403,Studio B5,300,No experience required,20,/images/yoga-3.jpg
300243,Weekend Dance Hip-hop Workshop,2025-08-18,2025-10-13,19:00,21:00,2.0,101709,115,Studio B1,230,Age 16+,15,/images/dance-2.jpg
300124,Weekend Weightlifting Strength Session,2025-08-19,2025-10-14,09:00,11:00,2.0,101179,111,Studio B4,80,No experience required,20,/images/weightlifting-4.jpg
300338,Evening Cycling HIIT Class,2025-08-19,2025-09-16,18:00,20:00,2.0,102569,57,Studio C5,270,No experience required,25,/images/cycling-3.jpg
300374,Evening Cycling HIIT Class,2025-08-19,2025-09-16,14:00,16:00,2.0,100232,23,Studio B3,170,Medical clearance needed,25,/images/cycling-2.jpg
300444,Morning Martial Arts Boxing Program,2025-08-19,2025-09-16,18:00,20:00,2.0,102433,435,Studio B4,240,Basic fitness required,20,/images/martial arts-4.jpg
300103,Morning Cycling HIIT Program,2025-08-19,2025-11-11,19:00,21:00,2.0,100946,230,Studio B5,200,No experience required,30,/images/cycling-2.jpg
300004,Weekend Pilates Mat Class,2025-08-19,2025-10-14,14:00,16:00,2.0,100974,500,Studio B1,260,Medical clearance needed,20,/images/pilates-5.jpg
300396,Weekend Pilates Reformer Class,2025-08-19,2025-09-16,14:00,16:00,2.0,100936,199,Studio B1,60,Basic fitness required,30,/images/pilates-4.jpg
300146,Weekend Cycling HIIT Workshop,2025-08-19,2025-11-11,09:00,11:00,2.0,100935,495,Studio C4,80,Medical clearance needed,25,/images/cycling-2.jpg
300455,Afternoon Martial Arts MMA Class,2025-08-19,2025-10-14,09:00,11:00,2.0,102463,85,Studio C1,50,Medical clearance needed,15,/images/martial arts-1.jpg
300080,Morning Dance Zumba Session,2025-08-20,2025-09-17,09:00,11:00,2.0,102857,240,Studio C1,290,Basic fitness required,20,/images/dance-1.jpg
300226,Morning Martial Arts Boxing Program,2025-08-20,2025-10-15,19:00,21:00,2.0,102567,79,Studio A2,120,Age 16+,20,/images/martial arts-3.jpg
300090,Weekend Pilates Group Session,2025-08-20,2025-11-12,18:00,20:00,2.0,101846,447,Studio A2,180,Age 16+,20,/images/pilates-2.jpg
300007,Evening Martial Arts MMA Workshop,2025-08-20,2025-09-17,19:00,21:00,2.0,101483,99,Studio C3,120,No experience required,30,/images/martial arts-4.jpg
300454,Afternoon Weightlifting Technique Program,2025-08-20,2025-10-15,14:00,16:00,2.0,101117,326,Studio A3,120,No experience required,25,/images/weightlifting-1.jpg
300281,Evening Yoga Prenatal Program,2025-08-20,2025-11-12,18:00,20:00,2.0,102101,19,Studio A1,250,Medical clearance needed,20,/images/yoga-1.jpg
300366,Morning Yoga Hot Program,2025-08-21,2025-11-13,09:00,11:00,2.0,101889,458,Studio B1,250,Age 16+,30,/images/yoga-1.jpg
300011,Afternoon Yoga Beginner Session,2025-08-21,2025-10-16,09:00,11:00,2.0,101610,449,Studio A1,240,Medical clearance needed,15,/images/yoga-2.jpg
300420,Afternoon Yoga Intermediate Program,2025-08-21,2025-10-16,14:00,16:00,2.0,101764,411,Studio A1,210,Medical clearance needed,25,/images/yoga-2.jpg
300123,Afternoon Yoga Beginner Class,2025-08-21,2025-09-18,18:00,20:00,2.0,102402,319,Studio C3,170,Age 16+,30,/images/yoga-5.jpg
300463,Afternoon Pilates Mat Class,2025-08-21,2025-10-16,14:00,16:00,2.0,102160,341,Studio A1,220,No experience required,30,/images/pilates-4.jpg
300462,Afternoon Yoga Prenatal Program,2025-08-21,2025-10-16,19:00,21:00,2.0,100974,465,Studio C2,300,Medical clearance needed,25,/images/yoga-2.jpg
300219,Afternoon Dance Hip-hop Workshop,2025-08-21,2025-10-16,09:00,11:00,2.0,101610,22,Studio A3,220,No experience required,30,/images/dance-1.jpg
300400,Weekend Weightlifting Technique Program,2025-08-21,2025-11-13,18:00,20:00,2.0,102759,308,Studio C3,230,No experience required,30,/images/weightlifting-4.jpg
300378,Morning Dance Zumba Class,2025-08-21,2025-10-16,14:00,16:00,2.0,102042,293,Studio C3,150,Age 16+,20,/images/dance-1.jpg
300260,Evening Cycling Endurance Workshop,2025-08-22,2025-10-17,14:00,16:00,2.0,101888,483,Studio C2,160,Basic fitness required,30,/images/cycling-5.jpg
300046,Weekend Pilates Mat Workshop,2025-08-24,2025-11-16,18:00,20:00,2.0,102905,99,Studio C5,80,Medical clearance needed,20,/images/pilates-5.jpg
300293,Afternoon Weightlifting Strength Program,2025-08-25,2025-09-22,18:00,20:00,2.0,101733,482,Studio C3,180,Medical clearance needed,25,/images/weightlifting-2.jpg
300100,Morning Pilates Reformer Program,2025-08-25,2025-11-17,19:00,21:00,2.0,102426,258,Studio B1,80,Basic fitness required,20,/images/pilates-4.jpg
300120,Evening Pilates Mat Session,2025-08-25,2025-09-22,18:00,20:00,2.0,101481,161,Studio C5,140,No experience required,20,/images/pilates-5.jpg
300265,Evening Dance Zumba Class,2025-08-26,2025-10-21,14:00,16:00,2.0,101907,223,Studio C4,220,Medical clearance needed,25,/images/dance-2.jpg
300223,Weekend Martial Arts Boxing Workshop,2025-08-26,2025-10-21,09:00,11:00,2.0,100008,421,Studio C4,240,No experience required,25,/images/martial arts-5.jpg
